"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:23:25.8625400 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:25.8626272 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:25.8626353 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:25.8626428 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:25.8626545 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:25.8626579 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:25.8626654 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:25.8626760 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:25.8627481 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:25.9252440 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:25.9252555 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:25.9252656 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:25.9252806 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:25.9252854 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:25.9252938 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:25.9253063 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:25.9253913 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.0655940 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.0656049 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0656144 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.0656289 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0656334 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0656418 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.0656541 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0657373 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.0657697 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.0657789 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0657873 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.0657999 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0658038 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0658122 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.0658242 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0658935 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.0789952 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.0790052 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0790141 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.0790278 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0790320 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0790404 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.0790527 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0791304 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.0816994 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.0817089 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0817178 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.0817315 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0817357 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0817441 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.0817561 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0818313 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.0900577 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.0900678 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0900767 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.0900901 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0900946 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.0901030 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.0901150 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.0901915 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.1556186 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.1556309 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.1556418 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.1556982 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.1557032 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.1557124 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.1557256 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.1558189 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.1728414 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.1728529 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.1728632 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.1728797 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.1728842 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.1728931 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.1729060 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.1729959 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.2141685 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.2141813 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2141919 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.2142095 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2142140 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2142232 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.2142366 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2143462 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.2473397 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.2473548 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2473677 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.2473906 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2473956 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2474059 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.2474199 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2475618 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.2704388 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.2704510 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2704614 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.2704776 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2704821 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.2704913 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.2705041 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.2705924 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.4459756 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.4459865 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4459965 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.4460111 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4460153 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4460234 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.4460348 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4461522 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.4664003 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.4664117 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4664220 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.4664382 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4664430 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4664522 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.4664651 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4665539 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.4960923 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.4961373 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4961487 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.4961655 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4961700 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.4961789 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.4961918 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.4962828 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.5370173 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.5370288 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5370391 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.5370553 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5370598 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5370687 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.5370813 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5371682 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.5678824 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.5678939 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5679039 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.5679196 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5679241 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5679330 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.5679456 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5680682 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.5739189 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.5739301 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5739592 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.5739871 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5739933 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5740022 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.5740148 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5741637 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.5957192 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.5957309 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5957413 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.5957583 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5957631 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.5957720 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.5957849 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.5958751 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.6250056 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.6250171 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.6250277 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.6250444 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.6250492 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.6250584 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.6250715 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.6252068 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.7108864 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:23:26.7108995 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.7110450 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:23:26.7110649 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.7110707 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:23:26.7110822 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:23:26.7111682 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:23:26.7113210 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:23:26.7644488 PM","System","4","FASTIO_ACQUIRE_FOR_CC_FLUSH","C:\$LogFile","SUCCESS",""
