"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"2:35:02.7652612 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\ndis.sys","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7661772 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7664462 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\en-US\ndis.sys.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7676805 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\en-US\ndis.sys.mui","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7677593 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\en-US\ndis.sys.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7684615 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7686727 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\mssmbios.sys","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7688713 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7695673 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\en-US\mssmbios.sys.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7697701 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7704881 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\intelppm.sys","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7708820 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7715802 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\en-US\intelppm.sys.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7718191 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7724896 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\monitor.sys","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7735708 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\monitor.sys","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7736280 PM","wmiprvse.exe","4344","CreateFile","C:\Windows\System32\drivers\monitor.sys","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:02.7742349 PM","wmiprvse.exe","4344","RegCreateKey","HKLM\Software\Microsoft\WBEM\WDM","SUCCESS","Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:02.7894916 PM","wmiprvse.exe","4344","RegDeleteValue","HKLM\SOFTWARE\Microsoft\WBEM\WDM\C:\Windows\system32\drivers\en-US\ndis.sys.mui[MofResourceName]","SUCCESS",""
"2:35:02.8015332 PM","wmiprvse.exe","4344","RegDeleteValue","HKLM\SOFTWARE\Microsoft\WBEM\WDM\C:\Windows\system32\DRIVERS\monitor.sys[MonitorWMI]","SUCCESS",""
"2:35:02.8618866 PM","wmiprvse.exe","4344","RegDeleteValue","HKLM\SOFTWARE\Microsoft\WBEM\WDM\C:\Windows\system32\drivers\ndis.sys[MofResourceName]","SUCCESS",""
"2:35:03.1712533 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:03.1712617 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:03.3599944 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:03.3600035 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:03.3601294 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:03.3601348 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:03.5896627 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:03.5896742 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:03.7895983 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:03.7896104 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:03.9669656 PM","svchost.exe","788","CreateFile","C:\Windows\Prefetch","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"2:35:03.9670607 PM","svchost.exe","788","CreateFile","C:\Windows\Prefetch\EXPLORER.EXE-7A3328DA.pf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"2:35:04.1595337 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:04.1595476 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:04.3474327 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:04.3474481 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:04.3477276 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:04.3477337 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:04.5807703 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:04.5807840 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:04.7853728 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:04.7853863 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:05.0506391 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 9,863,168, Length: 8,192"
"2:35:05.0506682 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 9,789,440, Length: 8,192"
"2:35:05.0506750 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 10,469,376, Length: 8,192"
"2:35:05.0507814 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 9,789,440, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.0509305 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 9,863,168, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.0510260 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\OBJECTS.DATA","SUCCESS","Offset: 10,469,376, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.0523446 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\INDEX.BTR","SUCCESS","Offset: 1,081,344, Length: 8,192"
"2:35:05.0523623 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\INDEX.BTR","SUCCESS","Offset: 1,048,576, Length: 8,192"
"2:35:05.0524227 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\INDEX.BTR","SUCCESS","Offset: 1,048,576, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.0525769 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\INDEX.BTR","SUCCESS","Offset: 1,081,344, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.0532088 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\MAPPING2.MAP","SUCCESS","Offset: 0, Length: 49,928"
"2:35:05.0532308 PM","svchost.exe","816","WriteFile","C:\Windows\System32\wbem\Repository\MAPPING2.MAP","SUCCESS","Offset: 0, Length: 53,248, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"2:35:05.1596384 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:05.1596524 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:05.3470470 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:05.3470591 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:05.3471817 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:05.3471867 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:05.4259498 PM","VBoxService.exe","608","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4260807 PM","VBoxService.exe","608","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4261591 PM","VBoxService.exe","608","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4262714 PM","VBoxService.exe","608","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x5c0000, Image Size: 0xa1000"
"2:35:05.4265061 PM","VBoxTray.exe","288","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4266618 PM","VBoxTray.exe","288","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4267699 PM","VBoxTray.exe","288","CreateFile","C:\Windows\System32\advapi32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:05.4268729 PM","VBoxTray.exe","288","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x13f0000, Image Size: 0xa1000"
"2:35:05.5807067 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:05.5807206 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:05.7847512 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:05.7847644 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:06.1591508 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:06.1591647 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:06.3463861 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:06.3463989 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:06.3465261 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:06.3465309 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:06.5817064 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:06.5817585 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:06.7843665 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:06.7843793 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:07.1591775 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"2:35:07.1591924 PM","svchost.exe","548","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"2:35:07.2201059 PM","Explorer.EXE","1652","CreateFile","C:\Users\IEUser\Desktop\Win32.InfoStealer.exe","SUCCESS","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"2:35:07.2203421 PM","Explorer.EXE","1652","CreateFile","C:\Users\IEUser\Desktop\Win32.InfoStealer.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:07.2204238 PM","Explorer.EXE","1652","CreateFile","C:\Users\IEUser\Desktop\Win32.InfoStealer.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"2:35:07.2205030 PM","Explorer.EXE","1652","CreateFile","C:\Users\IEUser\Desktop\Win32.InfoStealer.exe:Zone.Identifier","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
