"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"3:39:44.0278535 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{9527e630-d0ae-497b-adce-e80ab0175caf}\##?#VMBUS#{2dd1ce17-079e-403c-b352-a1921ee207ee}#5&296c0f0e&0&{2dd1ce17-079e-403c-b352-a1921ee207ee}#{9527e630-d0ae-497b-adce-e80ab0175caf}\#","SUCCESS",""
"3:39:44.0278553 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{9527e630-d0ae-497b-adce-e80ab0175caf}\##?#VMBUS#{2dd1ce17-079e-403c-b352-a1921ee207ee}#5&296c0f0e&0&{2dd1ce17-079e-403c-b352-a1921ee207ee}#{9527e630-d0ae-497b-adce-e80ab0175caf}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.0278574 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{9527e630-d0ae-497b-adce-e80ab0175caf}\##?#VMBUS#{2dd1ce17-079e-403c-b352-a1921ee207ee}#5&296c0f0e&0&{2dd1ce17-079e-403c-b352-a1921ee207ee}#{9527e630-d0ae-497b-adce-e80ab0175caf}","SUCCESS",""
"3:39:44.0278588 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{9527e630-d0ae-497b-adce-e80ab0175caf}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.0278607 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{9527e630-d0ae-497b-adce-e80ab0175caf}","SUCCESS",""
"3:39:44.1314091 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"3:39:44.1314211 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"3:39:44.1314284 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS","Desired Access: All Access"
"3:39:44.1314335 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS",""
"3:39:44.1314367 PM","svchost.exe","564","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\Default","NAME NOT FOUND","Length: 44"
"3:39:44.1314387 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS","Index: 0, Name: ##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}"
"3:39:44.1314432 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS","Desired Access: Read"
"3:39:44.1314476 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS","Index: 0, Name: #"
"3:39:44.1314501 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}\#","SUCCESS","Desired Access: Read"
"3:39:44.1314537 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}\#\Control","NAME NOT FOUND","Desired Access: Read"
"3:39:44.1314563 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}\#","SUCCESS",""
"3:39:44.1314580 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.1314601 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}\##?#VMBUS#{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#5&296c0f0e&0&{fd149e91-82e0-4a7d-afa6-2a4166cbd7c0}#{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS",""
"3:39:44.1314615 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.1314634 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{57164f39-9115-4e78-ab55-382f3bd5422d}","SUCCESS",""
"3:39:44.2471936 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"3:39:44.2472057 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"3:39:44.2472130 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS","Desired Access: All Access"
"3:39:44.2472184 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS",""
"3:39:44.2472216 PM","svchost.exe","564","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\Default","NAME NOT FOUND","Length: 44"
"3:39:44.2472240 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS","Index: 0, Name: ##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}"
"3:39:44.2472284 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS","Desired Access: Read"
"3:39:44.2472328 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS","Index: 0, Name: #"
"3:39:44.2472353 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}\#","SUCCESS","Desired Access: Read"
"3:39:44.2472388 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}\#\Control","NAME NOT FOUND","Desired Access: Read"
"3:39:44.2472421 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}\#","SUCCESS",""
"3:39:44.2472437 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2472459 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}\##?#VMBUS#{b6650ff7-33bc-4840-8048-e0676786f393}#5&296c0f0e&0&{b6650ff7-33bc-4840-8048-e0676786f393}#{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS",""
"3:39:44.2472473 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2472491 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{0e0b6031-5213-4934-818b-38d90ced39db}","SUCCESS",""
"3:39:44.2734345 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"3:39:44.2734456 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"3:39:44.2734530 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS","Desired Access: All Access"
"3:39:44.2734585 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS",""
"3:39:44.2734617 PM","svchost.exe","564","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\Default","NAME NOT FOUND","Length: 44"
"3:39:44.2734639 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS","Index: 0, Name: ##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}"
"3:39:44.2734688 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS","Desired Access: Read"
"3:39:44.2734734 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS","Index: 0, Name: #"
"3:39:44.2734755 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}\#","SUCCESS","Desired Access: Read"
"3:39:44.2734792 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}\#\Control","NAME NOT FOUND","Desired Access: Read"
"3:39:44.2734825 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}\#","SUCCESS",""
"3:39:44.2734842 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2734863 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}\##?#VMBUS#{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#5&296c0f0e&0&{2450ee40-33bf-4fbd-892e-9fb06e9214cf}#{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS",""
"3:39:44.2734877 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2734895 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{35fa2e29-ea23-4236-96ae-3a6ebacba440}","SUCCESS",""
"3:39:44.2735752 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","REPARSE","Desired Access: All Access"
"3:39:44.2735801 PM","svchost.exe","564","RegCreateKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS","Desired Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
"3:39:44.2735842 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS","Desired Access: All Access"
"3:39:44.2735881 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses","SUCCESS",""
"3:39:44.2735903 PM","svchost.exe","564","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\Default","NAME NOT FOUND","Length: 44"
"3:39:44.2735919 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS","Index: 0, Name: ##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}"
"3:39:44.2735950 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS","Desired Access: Read"
"3:39:44.2736037 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS","Index: 0, Name: #"
"3:39:44.2736057 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\#","SUCCESS","Desired Access: Read"
"3:39:44.2736084 PM","svchost.exe","564","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\#\Control","NAME NOT FOUND","Desired Access: Read"
"3:39:44.2736111 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\#","SUCCESS",""
"3:39:44.2736127 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2736149 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}\##?#VMBUS#{242ff919-07db-4180-9c2e-b86cb68c8c55}#5&296c0f0e&0&{242ff919-07db-4180-9c2e-b86cb68c8c55}#{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS",""
"3:39:44.2736163 PM","svchost.exe","564","RegEnumKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","NO MORE ENTRIES","Index: 1, Length: 512"
"3:39:44.2736182 PM","svchost.exe","564","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{a9a0f4e7-5a45-4d96-b827-8a841e8c03e6}","SUCCESS",""
"3:39:44.6892857 PM","Explorer.EXE","2580","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\KnownClasses","NAME NOT FOUND","Desired Access: Read"
"3:39:44.6893270 PM","Explorer.EXE","2580","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\KnownClasses","NAME NOT FOUND","Desired Access: Read"
"3:39:44.6893522 PM","Explorer.EXE","2580","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\KnownClasses","NAME NOT FOUND","Desired Access: Read"
"3:39:44.6894957 PM","Explorer.EXE","2580","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\VRHfre\Qbjaybnqf\CebprffZbavgbe\Cebpzba.rkr","SUCCESS","Type: REG_BINARY, Length: 72, Data: 00 00 00 00 07 00 00 00 33 00 00 00 AD 9A 0C 00"
"3:39:44.6895095 PM","Explorer.EXE","2580","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\P:\Hfref\VRHfre\Qbjaybnqf\CebprffZbavgbe\Cebpzba.rkr","SUCCESS","Type: REG_BINARY, Length: 72, Data: 00 00 00 00 07 00 00 00 33 00 00 00 02 9F 0C 00"
"3:39:44.6895263 PM","Explorer.EXE","2580","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA","SUCCESS","Type: REG_BINARY, Length: 1,612, Data: 00 00 00 00 B1 00 00 00 FA 01 00 00 57 C3 CD 00"
"3:39:44.6897314 PM","Explorer.EXE","2580","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\KnownClasses","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7699760 PM","Explorer.EXE","2580","Thread Create","","SUCCESS","Thread ID: 3532"
"3:39:44.7706943 PM","Explorer.EXE","2580","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"3:39:44.7707107 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Classes\.txt","NAME NOT FOUND","Desired Access: Query Value"
"3:39:44.7707221 PM","Explorer.EXE","2580","RegOpenKey","HKCR\.txt","SUCCESS","Desired Access: Query Value"
"3:39:44.7707388 PM","Explorer.EXE","2580","RegQueryKey","HKCR\.txt","SUCCESS","Query: Name"
"3:39:44.7707534 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Classes\.txt","NAME NOT FOUND","Desired Access: Maximum Allowed"
"3:39:44.7707610 PM","Explorer.EXE","2580","RegQueryValue","HKCR\.txt\(Default)","SUCCESS","Type: REG_SZ, Length: 16, Data: txtfile"
"3:39:44.7707690 PM","Explorer.EXE","2580","RegCloseKey","HKCR\.txt","SUCCESS",""
"3:39:44.7707769 PM","Explorer.EXE","2580","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"3:39:44.7707828 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Classes\.txt\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7707882 PM","Explorer.EXE","2580","RegOpenKey","HKCR\.txt\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7707983 PM","Explorer.EXE","2580","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"3:39:44.7708036 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Classes\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7708198 PM","Explorer.EXE","2580","RegOpenKey","HKCR\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt\OpenWithProgids","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7708293 PM","Explorer.EXE","2580","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"3:39:44.7708341 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Classes\.txt","NAME NOT FOUND","Desired Access: Read"
"3:39:44.7708384 PM","Explorer.EXE","2580","RegOpenKey","HKCR\.txt","SUCCESS","Desired Access: Read"
"3:39:44.7708489 PM","Explorer.EXE","2580","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt","SUCCESS","Desired Access: Read"
