"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"2:30:19.5799904 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5800114 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.5800410 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5800505 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5800684 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.5800930 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5802771 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.5849972 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.5850126 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5850265 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.5850461 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5850525 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5850651 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.5850824 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5852011 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.5972675 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.5972831 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5972971 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.5973167 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5973228 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.5973351 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.5973524 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.5975357 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.6275208 PM","System","4","WriteFile","C:","SUCCESS","Offset: 0, Length: 36,864, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"2:30:19.6278820 PM","System","4","SetEndOfFileInformationFile","C:","SUCCESS","EndOfFile: 34,022"
"2:30:19.6279437 PM","System","4","CreateFileMapping","C:\WINDOWS\Prefetch\WMIPRVSE.EXE-28F301A9.pf","SUCCESS","SyncType: SyncTypeOther"
"2:30:19.6279543 PM","System","4","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:","SUCCESS",""
"2:30:19.6898471 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.6898644 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.6898795 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.6899013 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.6899080 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.6899206 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.6899385 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.6900703 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.7622633 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.7622845 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.7623030 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.7623295 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.7623376 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.7623533 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.7623753 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.7625522 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.8025651 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.8025830 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.8025983 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.8026201 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.8026265 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.8026394 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.8026573 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.8032062 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.8653211 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.8653401 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.8653569 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.8653812 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.8653882 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.8654016 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.8654206 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.8662142 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:19.9220023 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:19.9220222 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.9220395 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:19.9220632 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.9220699 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:19.9220836 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:19.9221029 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:19.9224773 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.1933452 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.1933634 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.1933790 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.1934008 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.1934072 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.1934198 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.1934374 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.1935706 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.2302513 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.2302806 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.2302979 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.2303317 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.2303432 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.2303840 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.2305851 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.2308173 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.2883221 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.2883408 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.2883559 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.2883782 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.2883852 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.2883978 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.2884573 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.2885967 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.4253979 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.4254236 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.4254445 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.4254674 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.4254741 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.4254873 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.4255046 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.4256756 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.4871982 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.4872158 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.4872309 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.4872527 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.4872591 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.4872717 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.4872895 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.4874239 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.5104402 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.5104573 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5104732 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.5104950 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5105017 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5105146 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.5105322 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5106665 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.5470270 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.5470483 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5470675 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.5470941 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5471022 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5471181 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.5471402 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5473028 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.5869072 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:30:20.5869251 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5869402 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:30:20.5869628 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5869692 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:30:20.5869821 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:30:20.5869997 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:30:20.5871349 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:30:20.6289609 PM","System","4","WriteFile","C:\$Directory","SUCCESS","Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"2:30:20.6290919 PM","System","4","WriteFile","C:\$Mft","SUCCESS","Offset: 2,576,384, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"2:30:20.6295548 PM","System","4","WriteFile","C:\$Mft","SUCCESS","Offset: 2,695,168, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"2:30:20.6298320 PM","System","4","WriteFile","C:\$Mft","SUCCESS","Offset: 2,899,968, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
