"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:03:43.7648913 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:03:43.7649136 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7649206 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7649354 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:03:43.7649564 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7650600 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:03:43.7651944 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:03:43.7652109 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7652260 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:03:43.7652480 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7652550 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7652698 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:03:43.7652908 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7654344 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:03:43.7712882 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Cookies\index.dat","SUCCESS",""
"12:03:43.7715614 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\History\History.IE5\index.dat","SUCCESS",""
"12:03:43.7873003 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.7880942 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:03:43.7881146 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7881319 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:03:43.7881565 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7881635 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7881769 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:03:43.7881965 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7883588 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:03:43.7884183 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:03:43.7884334 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7884471 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:03:43.7884663 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7884747 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.7884881 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:03:43.7885063 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.7886281 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:03:43.7951764 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\data_0","SUCCESS",""
"12:03:43.7955812 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\data_1","SUCCESS",""
"12:03:43.7963134 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\data_2","SUCCESS",""
"12:03:43.8135720 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:03:43.8135910 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.8136075 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:03:43.8136402 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.8136469 PM","lsass.exe","648","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:03:43.8136595 PM","lsass.exe","648","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:03:43.8136771 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:03:43.8138288 PM","lsass.exe","648","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:03:43.8158883 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\data_3","SUCCESS",""
"12:03:43.8289589 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8293827 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8297582 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8301406 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8305088 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8308851 PM","System","4","FASTIO_RELEASE_FOR_MOD_WRITE","C:\Documents and Settings\MalViz\Local Settings\Application Data\Google\Chrome\User Data\Default\Cache\index","SUCCESS",""
"12:03:43.8938336 PM","svchost.exe","1020","QueryOpen","C:\$MFT","SUCCESS","CreationTime: 2/11/2019 5:28:08 AM, LastAccessTime: 2/11/2019 5:28:08 AM, LastWriteTime: 2/11/2019 5:28:08 AM, ChangeTime: 2/11/2019 5:28:08 AM, AllocationSize: 14,958,592, EndOfFile: 14,958,592, FileAttributes: HS"
"12:03:43.8940325 PM","svchost.exe","1020","QueryOpen","C:\Documents and Settings\LocalService\NTUSER.DAT","SUCCESS","CreationTime: 2/11/2019 1:38:25 PM, LastAccessTime: 2/11/2019 1:38:25 PM, LastWriteTime: 2/11/2019 1:36:06 PM, ChangeTime: 2/11/2019 1:38:25 PM, AllocationSize: 229,376, EndOfFile: 229,376, FileAttributes: HA"
"12:03:43.8940895 PM","svchost.exe","1020","CreateFile","C:\Documents and Settings\LocalService\NTUSER.DAT","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.8950718 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\Documents and Settings\LocalService\NTUSER.DAT","SUCCESS","IndexNumber: 0x100000000312a"
"12:03:43.8951048 PM","svchost.exe","1020","CloseFile","C:\Documents and Settings\LocalService\NTUSER.DAT","SUCCESS",""
"12:03:43.8951120 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\Documents and Settings\LocalService\NTUSER.DAT","SUCCESS",""
"12:03:43.8986144 PM","svchost.exe","1020","QueryOpen","C:\Documents and Settings\MalViz\NTUSER.DAT","SUCCESS","CreationTime: 2/11/2019 11:39:56 AM, LastAccessTime: 2/11/2019 11:39:56 AM, LastWriteTime: 2/11/2019 11:52:36 AM, ChangeTime: 2/11/2019 11:52:36 AM, AllocationSize: 786,432, EndOfFile: 786,432, FileAttributes: HA"
"12:03:43.8986907 PM","svchost.exe","1020","CreateFile","C:\Documents and Settings\MalViz\NTUSER.DAT","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.8987373 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\Documents and Settings\MalViz\NTUSER.DAT","SUCCESS","IndexNumber: 0x100000000318f"
"12:03:43.8999380 PM","svchost.exe","1020","CloseFile","C:\Documents and Settings\MalViz\NTUSER.DAT","SUCCESS",""
"12:03:43.8999464 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz\NTUSER.DAT","SUCCESS",""
"12:03:43.8999814 PM","svchost.exe","1020","ReadFile","C:\$Mft","SUCCESS","Offset: 1,785,856, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"12:03:43.9100410 PM","svchost.exe","844","Thread Exit","","SUCCESS","Thread ID: 2272, User Time: 0.0000000, Kernel Time: 0.0000000"
"12:03:43.9131286 PM","svchost.exe","1020","ReadFile","C:\$Directory","SUCCESS","Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"12:03:43.9145248 PM","svchost.exe","1020","QueryOpen","C:\Documents and Settings\NetworkService\NTUSER.DAT","SUCCESS","CreationTime: 2/11/2019 1:38:14 PM, LastAccessTime: 2/11/2019 1:38:14 PM, LastWriteTime: 2/11/2019 1:36:06 PM, ChangeTime: 2/11/2019 1:38:14 PM, AllocationSize: 229,376, EndOfFile: 229,376, FileAttributes: HA"
"12:03:43.9145866 PM","svchost.exe","1020","CreateFile","C:\Documents and Settings\NetworkService\NTUSER.DAT","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9146192 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\Documents and Settings\NetworkService\NTUSER.DAT","SUCCESS","IndexNumber: 0x7000000000807"
"12:03:43.9156451 PM","svchost.exe","1020","CloseFile","C:\Documents and Settings\NetworkService\NTUSER.DAT","SUCCESS",""
"12:03:43.9156526 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\Documents and Settings\NetworkService\NTUSER.DAT","SUCCESS",""
"12:03:43.9157364 PM","svchost.exe","1020","QueryOpen","C:\System Volume Information\_restore{5E2C3CBD-224B-484A-9DDD-A8489A1F65DD}\RP1\change.log","SUCCESS","CreationTime: 2/11/2019 11:40:11 AM, LastAccessTime: 2/11/2019 12:03:41 PM, LastWriteTime: 2/11/2019 12:03:41 PM, ChangeTime: 2/11/2019 12:03:41 PM, AllocationSize: 573,440, EndOfFile: 563,634, FileAttributes: ANCI"
"12:03:43.9158049 PM","svchost.exe","1020","CreateFile","C:\System Volume Information\_restore{5E2C3CBD-224B-484A-9DDD-A8489A1F65DD}\RP1\change.log","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9168114 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\System Volume Information\_restore{5E2C3CBD-224B-484A-9DDD-A8489A1F65DD}\RP1\change.log","SUCCESS","IndexNumber: 0x20000000010c0"
"12:03:43.9168584 PM","svchost.exe","1020","CloseFile","C:\System Volume Information\_restore{5E2C3CBD-224B-484A-9DDD-A8489A1F65DD}\RP1\change.log","SUCCESS",""
"12:03:43.9168687 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\System Volume Information\_restore{5E2C3CBD-224B-484A-9DDD-A8489A1F65DD}\RP1\change.log","SUCCESS",""
"12:03:43.9181596 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\AppPatch\AcGenral.dll","SUCCESS","CreationTime: 4/14/2008 3:00:00 AM, LastAccessTime: 2/11/2019 12:03:42 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 5:29:58 AM, AllocationSize: 1,855,488, EndOfFile: 1,852,928, FileAttributes: A"
"12:03:43.9182379 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\AppPatch\AcGenral.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9182949 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\AppPatch\AcGenral.dll","SUCCESS","IndexNumber: 0x100000000077c"
"12:03:43.9183538 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\AppPatch\AcGenral.dll","SUCCESS",""
"12:03:43.9193064 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\AppPatch\AcGenral.dll","SUCCESS",""
"12:03:43.9193796 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\AppPatch\drvmain.sdb","SUCCESS","CreationTime: 7/22/2008 5:18:16 AM, LastAccessTime: 2/11/2019 1:36:15 PM, LastWriteTime: 7/22/2008 5:18:16 AM, ChangeTime: 2/11/2019 5:29:58 AM, AllocationSize: 12,288, EndOfFile: 9,696, FileAttributes: A"
"12:03:43.9194562 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\AppPatch\drvmain.sdb","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9195123 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\AppPatch\drvmain.sdb","SUCCESS","IndexNumber: 0x10000000008ab"
"12:03:43.9221560 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\AppPatch\drvmain.sdb","SUCCESS",""
"12:03:43.9221769 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\AppPatch\drvmain.sdb","SUCCESS",""
"12:03:43.9222898 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\Registration\R000000000007.CLB","SUCCESS","CreationTime: 2/11/2019 1:35:47 PM, LastAccessTime: 2/11/2019 12:03:41 PM, LastWriteTime: 2/11/2019 1:35:47 PM, ChangeTime: 2/11/2019 1:35:47 PM, AllocationSize: 24,576, EndOfFile: 22,512, FileAttributes: A"
"12:03:43.9224169 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\Registration\R000000000007.CLB","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9246501 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\Registration\R000000000007.clb","SUCCESS","IndexNumber: 0x100000000262a"
"12:03:43.9247680 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\Registration\R000000000007.clb","SUCCESS",""
"12:03:43.9248029 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\Registration\R000000000007.clb","SUCCESS",""
"12:03:43.9276572 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\advapi32.dll","SUCCESS","CreationTime: 4/22/2013 12:37:18 AM, LastAccessTime: 2/11/2019 12:03:38 PM, LastWriteTime: 4/22/2013 12:37:18 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 618,496, EndOfFile: 618,496, FileAttributes: A"
"12:03:43.9277670 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\advapi32.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9278444 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\advapi32.dll","SUCCESS","IndexNumber: 0x100000000078e"
"12:03:43.9280341 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\advapi32.dll","SUCCESS",""
"12:03:43.9298578 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\advapi32.dll","SUCCESS",""
"12:03:43.9299556 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\apphelp.dll","SUCCESS","CreationTime: 4/14/2008 3:00:00 AM, LastAccessTime: 2/11/2019 12:03:38 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 126,976, EndOfFile: 125,952, FileAttributes: A"
"12:03:43.9300438 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\apphelp.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9301075 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\apphelp.dll","SUCCESS","IndexNumber: 0x10000000007bd"
"12:03:43.9312728 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\apphelp.dll","SUCCESS",""
"12:03:43.9312809 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\apphelp.dll","SUCCESS",""
"12:03:43.9313610 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\authz.dll","SUCCESS","CreationTime: 4/14/2008 3:00:00 AM, LastAccessTime: 2/11/2019 12:03:43 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 65,536, EndOfFile: 62,464, FileAttributes: A"
"12:03:43.9314451 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\authz.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9330241 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\authz.dll","SUCCESS","IndexNumber: 0x10000000007dd"
"12:03:43.9331928 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\authz.dll","SUCCESS",""
"12:03:43.9332015 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\authz.dll","SUCCESS",""
"12:03:43.9342569 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\bootvid.dll","SUCCESS","CreationTime: 4/14/2008 3:00:00 AM, LastAccessTime: 2/11/2019 12:03:43 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 12,288, EndOfFile: 12,288, FileAttributes: A"
"12:03:43.9343466 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\bootvid.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9344039 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\bootvid.dll","SUCCESS","IndexNumber: 0x10000000000fe"
"12:03:43.9344637 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\bootvid.dll","SUCCESS",""
"12:03:43.9354632 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\bootvid.dll","SUCCESS",""
"12:03:43.9355370 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\clbcatq.dll","SUCCESS","CreationTime: 2/11/2019 1:34:13 PM, LastAccessTime: 2/11/2019 12:03:41 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 1:34:13 PM, AllocationSize: 499,712, EndOfFile: 498,688, FileAttributes: A"
"12:03:43.9356144 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\clbcatq.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9356711 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\clbcatq.dll","SUCCESS","IndexNumber: 0x3000000000df2"
"12:03:43.9377518 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\clbcatq.dll","SUCCESS",""
"12:03:43.9377605 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\clbcatq.dll","SUCCESS",""
"12:03:43.9378429 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\comctl32.dll","SUCCESS","CreationTime: 8/23/2010 7:12:04 AM, LastAccessTime: 2/11/2019 12:03:42 PM, LastWriteTime: 8/23/2010 7:12:04 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 618,496, EndOfFile: 617,472, FileAttributes: A"
"12:03:43.9379289 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\comctl32.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9402893 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\comctl32.dll","SUCCESS","IndexNumber: 0x100000000082a"
"12:03:43.9405206 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\comctl32.dll","SUCCESS",""
"12:03:43.9405901 PM","svchost.exe","1020","IRP_MJ_CLOSE","C:\WINDOWS\system32\comctl32.dll","SUCCESS",""
"12:03:43.9419613 PM","svchost.exe","1020","QueryOpen","C:\WINDOWS\system32\comdlg32.dll","SUCCESS","CreationTime: 4/14/2008 3:00:00 AM, LastAccessTime: 2/11/2019 12:03:38 PM, LastWriteTime: 4/14/2008 3:00:00 AM, ChangeTime: 2/11/2019 5:29:59 AM, AllocationSize: 278,528, EndOfFile: 276,992, FileAttributes: A"
"12:03:43.9420523 PM","svchost.exe","1020","CreateFile","C:\WINDOWS\system32\comdlg32.dll","SUCCESS","Desired Access: Read EA, Read Attributes, Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: NT AUTHORITY\SYSTEM, OpenResult: Opened"
"12:03:43.9421185 PM","svchost.exe","1020","QueryFileInternalInformationFile","C:\WINDOWS\system32\comdlg32.dll","SUCCESS","IndexNumber: 0x100000000082c"
"12:03:43.9421856 PM","svchost.exe","1020","CloseFile","C:\WINDOWS\system32\comdlg32.dll","SUCCESS",""
