"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"2:34:06.8820349 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:06.8820558 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.8820748 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:06.8821019 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.8821103 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.8821262 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:06.8821480 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.8823165 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:06.8866036 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:06.8866201 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.8866357 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:06.8866570 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.8866642 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.8866782 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:06.8866972 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.8868271 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:06.9012524 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:06.9012748 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.9012954 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:06.9013242 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.9013334 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.9013507 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:06.9013756 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.9015538 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:06.9673443 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:06.9673614 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.9673765 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:06.9673985 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.9674050 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:06.9674172 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:06.9674346 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:06.9675642 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.0391881 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.0392079 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.0392247 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.0392476 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.0392546 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.0392772 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.0392951 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.0394342 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.0735712 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.0735900 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.0736059 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.0736282 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.0736347 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.0736472 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.0736651 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.0741138 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.1323826 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.1324013 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.1324175 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.1324396 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.1324463 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.1324589 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.1324765 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.1326226 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.1736465 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.1736633 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.1736773 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.1736968 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.1737030 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.1737144 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.1737301 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.1740703 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.4381592 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.4383531 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.4383849 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.4384187 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.4384313 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.4384528 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.4384852 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.4387844 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.4737349 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.4737637 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.4737986 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.4738646 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.4738897 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.4739087 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.4739339 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.4742778 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.5194603 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.5194841 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.5195050 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.5195346 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.5195438 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.5195617 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.5195866 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.5197735 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.6642326 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.6642522 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.6642689 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.6642932 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.6643002 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.6643142 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.6643338 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.6644871 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.7135263 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.7135425 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7135568 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.7135760 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7135819 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7135931 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.7136082 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7137400 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.7345776 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.7345949 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7346106 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.7346326 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7346393 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7346519 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.7346695 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7348058 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.7698407 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.7698586 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7698743 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.7698966 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7699030 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.7699162 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.7699338 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.7701025 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.8020275 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.8021247 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.8021529 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.8021873 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.8022010 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.8022247 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.8023197 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.8026005 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:07.8445913 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"2:34:07.8446114 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.8446290 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"2:34:07.8446530 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.8446609 PM","lsass.exe","652","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"2:34:07.8446754 PM","lsass.exe","652","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"2:34:07.8446961 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"2:34:07.8448626 PM","lsass.exe","652","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"2:34:08.1026626 PM","System","4","WriteFile","C:\Documents and Settings\MalViz\NTUSER.DAT.LOG","SUCCESS","Offset: 0, Length: 512, I/O Flags: Non-cached"
