"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:33:52.1941501 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.1941632 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.1941674 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.1941761 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.1941886 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.1942445 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.1943431 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.1943526 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.1943619 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.1943755 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.1943795 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.1943881 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.1944007 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.1944786 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.2102731 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.2102854 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.2102960 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.2103279 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.2103323 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.2103544 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.2103675 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.2105016 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.3180801 PM","System","4","WriteFile","C:\$Directory","SUCCESS","Offset: 45,056, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"12:33:52.3434079 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.3434191 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3434288 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.3434442 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3434487 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3434573 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.3434699 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3435758 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.3436082 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.3436174 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3436261 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.3436389 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3436431 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3436515 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.3436635 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3437674 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.3573220 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.3573331 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3573426 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.3573577 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3573619 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3573706 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.3573831 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3574787 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.3600008 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.3600103 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3600192 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.3600329 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3600368 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3600455 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.3600578 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3601346 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.3688203 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.3688304 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3688396 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.3688536 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3688578 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.3688664 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.3688787 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.3689575 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.4177704 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.4177816 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4177911 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.4178059 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4178101 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4178187 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.4178316 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4179129 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.4354224 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.4354484 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4354718 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.4355174 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4355344 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4355584 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.4355721 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4358747 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.4948911 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.4949031 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4949140 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.4949308 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4949353 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.4949442 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.4949570 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.4950470 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.5272240 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.5272363 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.5272466 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.5272637 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.5272681 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.5272774 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.5272902 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.5273818 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.5505482 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.5505602 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.5505705 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.5505867 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.5505912 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.5506004 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.5506133 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.5507024 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.6856810 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.6856930 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.6857034 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.6857204 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.6857251 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.6857344 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.6857472 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.6858383 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.7275774 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.7275902 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7276014 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.7276199 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7276243 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7276335 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.7276470 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7277489 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.7532080 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.7532198 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7532304 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.7532471 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7532516 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7532608 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.7532737 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7533611 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.7928385 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.7928505 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7928608 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.7928773 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7928821 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.7928916 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.7929047 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.7929955 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.8348125 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.8348259 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8348371 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.8348670 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8348885 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8349111 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.8349366 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8350265 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.8412254 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.8412371 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8412474 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.8412642 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8412689 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8412779 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.8412907 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8413773 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.8615377 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.8615497 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8615601 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.8615768 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8615813 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8615902 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.8616034 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8616944 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.8761776 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.8761896 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8762005 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.8762170 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8762214 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.8762304 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.8762432 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.8763312 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"12:33:52.9742129 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"12:33:52.9742249 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.9742356 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"12:33:52.9742520 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"12:33:52.9742565 PM","lsass.exe","672","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"12:33:52.9742654 PM","lsass.exe","672","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"12:33:52.9742783 PM","lsass.exe","672","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
